,user_id,book_id,is_read,rating,is_reviewed
7317,6,7127,1,2,0
7318,6,1537,1,5,0
7319,6,7126,1,4,0
7320,6,7125,1,5,0
7321,6,7124,1,5,0
7322,6,7123,1,4,0
7323,6,7122,1,4,0
7324,6,7121,1,4,0
7325,6,7120,1,3,0
7326,6,1218,1,5,0
7327,6,7119,0,0,0
7328,6,1370,1,5,0
7329,6,7118,1,4,0
7330,6,7117,1,5,0
7331,6,7116,1,5,0
7332,6,7115,1,5,0
7333,6,7114,1,5,0
7334,6,7113,1,5,0
7335,6,7112,1,4,0
7336,6,7111,1,5,0
7337,6,7110,1,2,0
7338,6,7109,1,3,0
7339,6,7108,1,4,0
7340,6,7107,0,0,0
7341,6,182,1,4,0
7342,6,7106,1,4,0
7343,6,7105,1,5,0
7344,6,7103,1,5,0
7345,6,7104,1,4,0
7346,6,7102,0,0,0
7347,6,7101,1,3,0
7348,6,7100,0,0,0
7349,6,5834,1,4,0
7350,6,3777,1,4,0
7351,6,1217,0,0,0
7352,6,7099,1,3,0
7353,6,7098,1,3,0
7354,6,1469,0,0,0
7355,6,1578,1,5,0
7356,6,1067,1,4,0
7357,6,1714,0,0,0
7358,6,7097,0,0,0
7359,6,7096,1,0,0
7360,6,7095,1,0,0
7361,6,7094,1,4,0
7362,6,7093,1,4,0
7363,6,7092,1,4,0
7364,6,7091,1,5,0
7365,6,7090,1,5,0
7366,6,7089,1,4,0
7367,6,7088,1,5,0
7368,6,7087,1,5,0
7369,6,7086,1,4,0
7370,6,7085,1,5,0
7371,6,1435,1,5,0
7372,6,7084,1,4,0
7373,6,7083,1,5,0
7374,6,7082,1,5,0
7375,6,7081,0,0,0
7376,6,7080,0,0,0
7377,6,7079,0,0,0
7378,6,7078,1,4,0
7379,6,1251,1,4,0
7380,6,7077,1,4,0
7381,6,7076,1,0,0
7382,7,7250,1,3,0
7383,7,536,1,5,1
7384,7,1387,1,5,1
7385,7,1386,1,5,1
7386,7,7249,0,0,0
7387,7,7248,0,0,0
7388,7,417,1,5,0
7389,7,7247,1,5,0
7390,7,7135,0,0,0
7391,7,1525,1,4,0
7392,7,7246,0,0,0
7393,7,7245,0,0,0
7394,7,7244,1,5,0
7395,7,7243,1,5,0
7396,7,7242,1,4,0
7397,7,1574,1,5,0
7398,7,6970,0,0,0
7399,7,7241,1,5,0
7400,7,7240,1,5,0
7401,7,821,1,3,0
7402,7,461,1,3,0
7403,7,7239,0,0,0
7404,7,7238,1,5,0
7405,7,1013,0,0,0
7406,7,862,0,0,0
7407,7,1011,0,0,0
7408,7,5770,1,5,1
7409,7,7237,0,0,0
7410,7,1605,1,4,0
7411,7,6448,0,0,0
7412,7,1448,0,0,0
7413,7,7236,1,3,0
7414,7,2127,0,0,0
7415,7,7235,0,0,0
7416,7,7234,0,0,0
7417,7,7233,1,1,1
7418,7,7232,1,4,1
7419,7,7231,1,5,0
7420,7,7230,0,0,0
7421,7,7229,0,0,0
7422,7,7227,0,0,0
7423,7,7228,0,0,0
7424,7,7226,0,0,0
7425,7,7225,0,0,0
7426,7,7224,0,0,0
7427,7,7223,0,0,0
7428,7,7222,0,0,0
7429,7,996,1,0,0
7430,7,427,0,0,0
7431,7,430,0,0,0
7432,7,6361,0,0,0
7433,7,6360,0,0,0
7434,7,6420,0,0,0
7435,7,1604,1,1,0
7436,7,7221,0,0,0
7437,7,1347,1,0,0
7438,7,943,0,0,0
7439,7,1012,0,0,0
7440,7,7220,1,5,0
7441,7,4767,0,0,0
7442,7,7219,1,3,0
7443,7,197,1,5,0
7444,7,1202,0,0,0
7445,7,7218,0,0,0
7446,7,7217,1,0,0
7447,7,7216,0,0,0
7448,7,7215,0,0,0
7449,7,7214,0,0,0
7450,7,7213,1,3,0
7451,7,7212,0,0,0
7452,7,7211,1,4,0
7453,7,7210,0,0,0
7454,7,7209,0,0,0
7455,7,7208,1,2,0
7456,7,1505,0,0,0
7457,7,7207,0,0,0
7458,7,7206,0,0,0
7459,7,7205,0,0,0
7460,7,7204,0,0,0
7461,7,7203,0,0,0
7462,7,7202,0,0,0
7463,7,7201,0,0,0
7464,7,1543,1,3,1
7465,7,7200,0,0,0
7466,7,307,0,0,0
7467,7,7199,0,0,0
7468,7,7198,1,1,0
7469,7,7197,0,0,0
7470,7,7196,0,0,0
7471,7,7195,0,0,0
7472,7,7194,0,0,0
7473,7,7193,0,0,0
7474,7,7192,0,0,0
7475,7,7191,0,0,0
7476,7,1819,0,0,0
7477,7,232,0,0,0
7478,7,7190,0,0,0
7479,7,7189,0,0,0
7480,7,7188,0,0,0
7481,7,7187,0,0,0
7482,7,7186,0,0,0
7483,7,7185,0,0,0
7484,7,7184,0,0,0
7485,7,1563,0,0,0
7486,7,7183,0,0,0
7487,7,7182,0,0,0
7488,7,7181,1,3,0
7489,7,7180,0,0,0
7490,7,7179,0,0,0
7491,7,7178,0,0,0
7492,7,7177,0,0,0
7493,7,7176,1,3,0
7494,7,7175,0,0,0
7495,7,7174,0,0,0
7496,7,7173,0,0,0
7497,7,7172,0,0,0
7498,7,7171,0,0,0
7499,7,7170,0,0,0
7500,7,7169,0,0,0
7501,7,1514,0,0,0
7502,7,1242,0,0,0
7503,7,7168,0,0,0
7504,7,255,0,0,0
7505,7,7167,0,0,0
7506,7,1494,0,0,0
7507,7,7166,0,0,0
7508,7,3603,0,0,0
7509,7,7165,0,0,0
7510,7,7164,0,0,0
7511,7,7163,0,0,0
7512,7,547,0,0,0
7513,7,7162,0,0,0
7514,7,7087,0,0,0
7515,7,1423,0,0,0
7516,7,839,0,0,0
7517,7,443,0,0,0
7518,7,7161,1,0,0
7519,7,1555,0,0,0
7520,7,1405,0,0,0
7521,7,7160,0,0,0
7522,7,7159,0,0,0
7523,7,999,0,0,0
7524,8,1012,1,4,0
7525,8,786,1,4,0
7526,8,1002,1,5,0
7527,8,858,1,2,0
7528,8,7433,1,4,0
7529,8,7432,1,3,0
7530,8,7431,1,5,0
7531,8,849,1,5,0
7532,8,7430,1,4,0
7533,8,7429,1,4,0
7534,8,7428,1,3,0
7535,8,7427,1,4,0
7536,8,7426,1,4,0
7537,8,7425,1,5,0
7538,8,7424,1,5,0
7539,8,7423,1,4,0
7540,8,7422,1,5,0
7541,8,862,1,1,0
7542,8,1201,1,5,0
7543,8,1123,1,5,0
7544,8,1015,1,4,0
7545,8,1112,1,5,0
7546,8,7421,1,5,0
7547,8,821,1,5,0
7548,8,759,1,4,0
7549,8,7420,1,4,0
7550,8,7115,1,5,0
7551,8,7419,1,3,0
7552,8,7418,1,3,0
7553,8,7417,1,4,0
7554,8,7416,1,4,0
7555,8,7415,1,5,0
7556,8,7414,1,4,0
7557,8,7413,1,4,0
7558,8,7412,1,5,0
7559,8,7411,1,5,0
7560,8,7410,1,5,0
7561,8,7409,1,4,0
7562,8,7408,1,3,0
7563,8,7407,1,5,1
7564,8,7406,1,3,0
7565,8,7405,1,5,0
7566,8,7404,1,4,0
7567,8,7403,1,4,0
7568,8,7402,1,5,0
7569,8,7401,1,4,0
7570,8,7400,1,5,0
7571,8,7399,1,5,0
7572,8,7398,1,5,0
7573,8,461,1,4,0
7574,8,839,1,5,0
7575,8,7397,1,5,0
7576,8,671,1,4,0
7577,8,7396,1,4,0
7578,8,7395,1,4,0
7579,8,707,1,3,0
7580,8,7394,1,4,0
7581,8,767,1,3,0
7582,8,7393,1,5,0
7583,8,7170,1,5,0
7584,8,7392,1,4,0
7585,8,7391,1,5,0
7586,8,7390,1,4,0
7587,8,7389,1,5,0
7588,8,7169,1,4,0
7589,8,547,1,4,0
7590,8,7388,1,5,0
7591,8,7387,1,5,0
7592,8,848,1,4,0
7593,8,460,1,4,0
7594,8,7385,1,5,0
7595,8,7386,1,3,0
7596,8,7384,1,4,0
7597,8,7383,1,5,0
7598,8,758,1,5,0
7599,8,7382,1,4,0
7600,8,7129,1,5,0
7601,8,637,1,5,0
7602,8,7381,1,2,0
7603,8,7380,1,5,0
7604,8,7379,1,4,0
7605,8,7378,1,5,0
7606,8,7377,1,5,0
7607,8,7376,1,3,0
7608,8,7375,1,5,0
7609,8,7374,1,4,0
7610,8,7373,1,4,0
7611,8,7372,1,4,0
7612,8,7371,1,5,0
7613,8,7370,1,4,0
7614,8,7369,1,5,0
7615,8,7368,1,4,0
7616,8,7367,1,4,0
7617,8,7366,1,3,0
7618,8,5770,1,4,0
7619,8,7365,1,3,0
7620,8,855,1,3,0
7621,8,7364,1,4,0
7622,8,7363,1,4,0
7623,8,7362,1,5,0
7624,8,7361,1,4,0
7625,8,7360,1,4,0
7626,8,1599,1,5,0
7627,8,1011,1,1,0
7628,8,7359,1,5,0
7629,8,7358,1,4,0
7630,8,7357,1,4,0
7631,8,1211,1,2,0
7632,8,790,1,5,0
7633,8,892,1,3,0
7634,8,1000,1,1,0
7635,8,7239,1,4,0
7636,8,1606,1,5,0
7637,8,7356,1,4,0
7638,8,7355,1,4,0
7639,8,7354,1,3,0
7640,8,7353,1,5,0
7641,8,7352,1,4,0
7642,8,7351,1,5,0
7643,8,791,1,5,0
7644,8,7350,1,4,0
7645,8,7349,1,4,0
7646,8,7348,1,4,0
7647,8,994,1,4,0
7648,8,7347,1,4,0
7649,8,7346,1,5,0
7650,8,1053,1,5,0
7651,8,7345,1,4,0
7652,8,828,1,5,0
7653,8,846,1,5,0
7654,8,7344,1,5,0
7655,8,7343,1,4,0
7656,8,7342,1,4,0
7657,8,7341,1,2,0
7658,8,7340,1,4,0
7659,8,7339,1,5,0
7660,8,134,1,3,0
7661,8,7338,1,4,0
7662,8,719,1,5,0
7663,8,7337,1,5,0
7664,8,7336,1,4,0
7665,8,7335,1,5,0
7666,8,7334,1,3,0
7667,8,7333,1,5,0
7668,8,7135,1,4,0
7669,8,906,1,4,0
7670,8,7332,1,5,0
7671,8,7331,1,5,0
7672,8,684,1,5,0
7673,8,7330,1,5,0
7674,8,7329,1,5,0
7675,8,7328,1,5,0
7676,8,740,1,5,0
7677,8,7327,1,5,0
7678,8,7326,1,5,0
7679,8,7325,1,5,0
7680,8,7324,1,0,0
7681,8,853,1,4,0
7682,8,670,1,3,0
7683,8,7323,1,5,0
7684,8,757,1,3,0
7685,8,7322,1,2,0
7686,8,7321,1,4,0
7687,8,7320,1,3,0
7688,8,7319,1,5,0
7689,8,997,1,2,0
7690,8,7318,1,5,0
7691,8,7317,1,4,0
7692,8,7316,1,4,0
7693,8,7315,1,5,0
7694,8,7314,1,4,0
7695,8,7313,1,4,0
7696,8,7312,1,3,0
7697,8,7311,1,2,0
7698,8,7310,1,4,0
7699,8,7309,1,4,0
7700,8,7308,1,5,0
7701,8,7307,1,4,0
7702,8,7306,1,5,0
7703,8,7305,1,5,0
7704,8,7304,1,4,0
7705,8,7303,1,4,0
7706,8,7302,1,5,0
7707,8,7301,1,4,0
7708,8,7300,1,3,0
7709,8,7299,1,5,0
7710,8,7298,1,5,0
7711,8,25,1,4,0
7712,8,7297,1,5,0
7713,8,882,1,4,0
7714,8,7296,1,4,0
7715,8,7295,1,5,0
7716,8,7294,1,4,0
7717,8,7293,1,5,0
7718,8,7292,1,5,0
7719,8,7291,1,4,0
7720,8,7290,1,4,0
7721,8,7289,1,3,0
7722,8,7288,1,5,0
7723,8,7287,1,4,0
7724,8,7286,1,3,0
7725,8,7285,1,3,0
7726,8,1188,1,4,0
7727,8,7284,1,3,0
7728,8,7283,1,5,0
7729,8,7282,1,4,0
7730,8,7281,1,5,0
7731,8,7136,1,5,0
7732,8,7280,1,5,0
7733,8,7279,1,4,0
7734,8,7154,1,4,0
7735,8,7278,1,5,0
7736,8,7277,1,5,0
7737,8,7276,1,5,0
7738,8,7275,1,4,0
7739,8,7274,1,5,0
7740,8,7273,1,3,0
7741,8,7272,1,3,0
7742,8,7271,1,4,0
7743,8,7270,1,4,0
7744,8,575,1,4,0
7745,8,7269,1,5,0
7746,8,7268,1,5,0
7747,8,7267,1,3,0
7748,8,7266,1,5,0
7749,8,7265,1,5,0
7750,8,7264,1,4,0
7751,8,7263,1,5,0
7752,8,7262,1,5,0
7753,8,7261,1,5,0
7754,8,7260,1,3,0
7755,8,7259,1,4,0
7756,8,7257,1,4,0
7757,8,7258,1,4,0
7758,8,7256,1,4,0
7759,8,7255,1,4,0
7760,8,7254,1,1,1
7761,8,7253,1,1,1
7762,8,7161,1,4,0
7763,8,1049,1,0,0
7764,8,7252,1,4,1
7765,8,7251,1,0,0
7766,9,1611,1,5,0
7767,9,6292,1,5,0
7768,9,6294,1,5,1
7769,9,7518,1,3,0
7770,9,6174,1,2,0
7771,9,6912,1,4,0
7772,9,3354,1,4,0
7773,9,6791,1,4,0
7774,9,7517,1,3,0
7775,9,536,1,5,0
7776,9,7050,1,5,0
7777,9,6295,1,5,0
7778,9,3353,1,4,1
7779,9,4513,1,5,0
7780,9,6353,1,4,1
7781,9,6790,1,4,0
7782,9,6547,1,5,0
7783,9,4512,1,5,0
7784,9,4511,1,3,0
7785,9,4509,1,3,0
7786,9,4508,1,4,0
7787,9,4506,1,5,0
7788,9,4507,1,5,0
7789,9,4505,1,5,0
7790,9,4504,1,5,0
7791,9,4503,1,5,0
7792,9,4510,1,5,0
7793,9,4549,1,4,0
7794,9,4502,1,5,0
7795,9,4548,1,3,0
7796,9,7516,0,0,0
7797,9,4517,0,0,0
7798,9,4521,1,4,0
7799,9,4518,0,0,0
7800,9,4538,1,4,0
7801,9,4540,1,4,0
7802,9,4529,1,5,0
7803,9,6297,1,4,0
7804,9,4501,1,5,1
7805,9,6290,1,5,0
7806,9,6546,1,5,0
7807,9,6548,1,5,0
7808,9,6545,1,5,1
7809,9,5704,1,2,0
7810,9,6965,1,4,0
7811,9,6058,1,3,0
7812,9,6810,1,4,0
7813,9,6809,1,4,0
7814,9,5211,1,2,1
7815,9,7515,1,4,0
7816,9,5158,1,4,0
7817,9,6355,1,3,0
7818,9,6354,1,4,0
7819,9,2980,1,3,0
7820,9,2979,0,0,0
7821,9,3352,1,5,1
7822,9,6173,1,2,0
7823,9,6175,1,2,1
7824,9,6171,1,2,0
7825,9,1387,1,5,0
7826,9,1386,1,3,0
7827,9,7514,1,4,0
7828,9,7513,1,4,0
7829,9,7512,0,0,0
7830,9,7511,1,5,0
7831,9,6471,1,4,0
7832,9,7510,1,4,0
7833,9,6757,0,0,0
7834,9,6982,0,0,0
7835,9,6868,1,5,1
7836,9,6597,0,0,0
7837,9,7509,1,4,0
7838,9,7010,1,4,0
7839,9,6973,0,0,0
7840,9,4766,0,0,0
7841,9,5470,0,0,0
7842,9,7049,1,5,0
7843,9,7048,1,3,0
7844,9,7051,1,0,0
7845,9,2917,1,4,0
7846,9,7508,1,5,1
7847,9,7507,1,4,0
7848,9,7506,1,4,1
7849,9,6653,1,4,0
7850,9,7505,1,4,0
7851,9,7504,1,4,0
7852,9,7503,1,5,0
7853,9,6132,0,0,0
7854,9,6291,1,4,0
7855,9,6651,1,4,1
7856,9,7237,0,0,0
7857,9,6805,0,0,0
7858,9,4996,0,0,0
7859,9,6638,0,0,0
7860,9,3968,0,0,0
7861,9,6491,0,0,0
7862,9,3683,0,0,0
7863,9,7502,0,0,0
7864,9,7501,0,0,0
7865,9,6556,1,0,0
7866,9,7500,0,0,0
7867,9,6581,0,0,0
7868,9,2915,0,0,0
7869,9,3927,0,0,0
7870,9,5085,1,4,0
7871,9,4118,0,0,0
7872,9,7499,1,3,0
7873,9,7498,0,0,0
7874,9,7497,0,0,0
7875,9,4760,1,3,0
7876,9,5976,0,0,0
7877,9,7496,0,0,0
7878,9,7495,0,0,0
7879,9,4471,0,0,0
7880,9,3880,0,0,0
7881,9,6549,0,0,0
7882,9,6430,0,0,0
7883,9,7494,0,0,0
7884,9,6691,0,0,0
7885,9,6544,1,5,1
7886,9,6792,0,0,0
7887,9,5156,1,3,0
7888,9,6909,1,3,0
7889,9,6910,1,4,0
7890,9,1605,1,5,0
7891,9,1604,1,5,0
7892,9,7493,1,4,1
7893,9,7492,0,0,0
7894,9,6808,1,4,1
7895,9,4477,0,0,0
7896,9,6989,1,5,0
7897,9,1473,1,4,1
7898,9,7491,0,0,0
7899,9,7008,0,0,0
7900,9,7222,1,3,0
7901,9,3912,1,3,0
7902,9,7490,1,5,1
7903,9,6832,0,0,0
7904,9,6695,0,0,0
7905,9,7489,0,0,0
7906,9,6763,0,0,0
7907,9,3884,1,3,0
7908,9,7006,0,0,0
7909,9,5431,0,0,0
7910,9,6042,0,0,0
7911,9,5545,0,0,0
7912,9,6645,0,0,0
7913,9,6971,0,0,0
7914,9,3175,0,0,0
7915,9,4952,0,0,0
7916,9,6631,0,0,0
7917,9,7488,0,0,0
7918,9,5264,0,0,0
7919,9,7487,1,0,0
7920,9,997,1,4,0
7921,9,6970,1,0,0
7922,9,6939,1,3,0
7923,9,7486,1,3,0
7924,9,7485,1,4,0
7925,9,7484,0,0,0
7926,9,7483,0,0,0
7927,9,5262,0,0,0
7928,9,6458,0,0,0
7929,9,7016,0,0,0
7930,9,4902,0,0,0
7931,9,5755,0,0,0
7932,9,4790,0,0,0
7933,9,7482,0,0,0
7934,9,6698,0,0,0
7935,9,5786,0,0,0
7936,9,5200,1,3,0
7937,9,2810,0,0,0
7938,9,5897,0,0,0
7939,9,1572,1,3,0
7940,9,7481,0,0,0
7941,9,6867,1,5,1
7942,9,6866,1,5,1
7943,9,6085,0,0,0
7944,9,7480,0,0,0
7945,9,5242,0,0,0
7946,9,7479,1,4,0
7947,9,7478,1,5,1
7948,9,7477,1,4,0
7949,9,5333,1,5,1
7950,9,6943,1,3,0
7951,9,6951,1,3,0
7952,9,6461,0,0,0
7953,9,5535,0,0,0
7954,9,1594,1,4,0
7955,9,6452,1,4,1
7956,9,7476,1,5,0
7957,9,7475,1,5,1
7958,9,6744,1,5,1
7959,9,6511,0,0,0
7960,9,7474,1,5,1
7961,9,5365,1,0,0
7962,9,6451,0,0,0
7963,9,1591,1,4,1
7964,9,1590,1,3,0
7965,9,7057,1,4,0
7966,9,2808,1,0,0
7967,9,7473,1,3,0
7968,9,7472,1,4,0
7969,9,6374,1,4,1
7970,9,7071,1,4,0
7971,9,5239,1,5,0
7972,9,2557,0,0,0
7973,9,6969,0,0,0
7974,9,7471,1,4,1
7975,9,7470,1,4,0
7976,9,4767,1,3,0
7977,9,7469,1,4,0
7978,9,7468,1,5,1
7979,9,6685,0,0,0
7980,9,2822,0,0,0
7981,9,1870,0,0,0
7982,9,7467,1,4,1
7983,9,1729,0,0,0
7984,9,7466,1,3,1
7985,9,6199,0,0,0
7986,9,6206,0,0,0
7987,9,7465,0,0,0
7988,9,4465,1,2,0
7989,9,7464,1,0,0
7990,9,4466,1,2,1
7991,9,7463,1,4,1
7992,9,5199,1,3,1
7993,9,7462,1,4,0
7994,9,7461,1,2,0
7995,9,4683,0,0,0
7996,9,4547,1,4,0
7997,9,7460,1,3,1
7998,9,7459,1,4,0
7999,9,6230,1,4,0
8000,9,6229,1,4,1
8001,9,6228,1,0,0
8002,9,3655,0,0,0
8003,9,2986,0,0,0
8004,9,7458,1,5,1
8005,9,999,1,3,1
8006,9,7457,0,0,0
8007,9,7456,0,0,0
8008,9,7455,1,4,0
8009,9,7454,0,0,0
8010,9,5903,1,4,1
8011,9,6259,0,0,0
8012,9,1211,0,0,0
8013,9,7453,0,0,0
8014,9,5084,0,0,0
8015,9,5901,0,0,0
8016,9,7452,0,0,0
8017,9,1545,1,4,0
8018,9,7451,1,4,0
8019,9,7450,1,4,0
8020,9,7449,1,4,0
8021,9,1542,1,3,0
8022,9,7448,1,5,1
8023,9,7447,0,0,0
8024,9,7446,1,4,0
8025,9,7445,0,0,0
8026,9,197,1,3,0
8027,9,7444,0,0,0
8028,9,7443,1,4,0
8029,9,7442,1,5,1
8030,9,6711,0,0,0
8031,9,3971,0,0,0
8032,9,7441,0,0,0
8033,9,7440,0,0,0
8034,9,7439,1,2,1
8035,9,5238,1,5,1
8036,9,5235,1,4,1
8037,9,5236,1,5,1
8038,9,7438,0,0,0
8039,9,7437,0,0,0
8040,9,1502,0,0,0
8041,9,7436,0,0,0
8042,9,7435,0,0,0
8043,9,1499,0,0,0
8044,9,6917,1,0,0
8045,9,7434,0,0,0
8046,10,7641,0,0,0
8047,10,7640,0,0,0
8048,10,7639,1,5,1
8049,10,7638,0,0,0
8050,10,7637,0,0,0
8051,10,7636,0,0,0
8052,10,7635,0,0,0
8053,10,7634,0,0,0
8054,10,7633,0,0,0
8055,10,7632,0,0,0
8056,10,7631,0,0,0
8057,10,7630,0,0,0
8058,10,7629,0,0,0
8059,10,7628,0,0,0
8060,10,7627,0,0,0
8061,10,7626,0,0,0
8062,10,7625,0,0,0
8063,10,7624,0,0,0
8064,10,7623,0,0,0
8065,10,7622,0,0,0
8066,10,7621,0,0,0
8067,10,7620,0,0,0
8068,10,7619,0,0,0
8069,10,7618,0,0,0
8070,10,7617,0,0,0
8071,10,7616,0,0,0
8072,10,7615,0,0,0
8073,10,7614,0,0,0
8074,10,7613,0,0,0
8075,10,7612,0,0,0
8076,10,7611,0,0,0
8077,10,7610,0,0,0
8078,10,7609,0,0,0
8079,10,7608,0,0,0
8080,10,7607,0,0,0
8081,10,7606,0,0,0
8082,10,7605,0,0,0
8083,10,7604,0,0,0
8084,10,7603,0,0,0
8085,10,7602,0,0,0
8086,10,7601,0,0,0
8087,10,7600,0,0,0
8088,10,7599,0,0,0
8089,10,7598,0,0,0
8090,10,7597,0,0,0
8091,10,7596,0,0,0
8092,10,7594,0,0,0
8093,10,7595,0,0,0
8094,10,7593,0,0,0
8095,10,7592,1,5,0
8096,10,7591,0,0,0
8097,10,7590,0,0,0
8098,10,7589,0,0,0
8099,10,7588,0,0,0
8100,10,7587,0,0,0
8101,10,7585,0,0,0
8102,10,7586,0,0,0
8103,10,7584,0,0,0
8104,10,7582,0,0,0
8105,10,7583,0,0,0
8106,10,7581,0,0,0
8107,10,7579,0,0,0
8108,10,7580,0,0,0
8109,10,7578,0,0,0
8110,10,7577,0,0,0
8111,10,7008,0,0,0
8112,10,7576,0,0,0
8113,10,7575,0,0,0
8114,10,7574,0,0,0
8115,10,7573,0,0,0
8116,10,7572,0,0,0
8117,10,7571,0,0,0
8118,10,7570,0,0,0
8119,10,7569,0,0,0
8120,10,7568,0,0,0
8121,10,7567,0,0,0
8122,10,7566,0,0,0
8123,10,7565,0,0,0
8124,10,7564,0,0,0
8125,10,7563,0,0,0
8126,10,7562,0,0,0
8127,10,7561,0,0,0
8128,10,7560,0,0,0
8129,10,7559,0,0,0
8130,10,7558,0,0,0
8131,10,7557,0,0,0
8132,10,7556,0,0,0
8133,10,7555,0,0,0
8134,10,7554,0,0,0
8135,10,7553,0,0,0
8136,10,7552,0,0,0
8137,10,7550,0,0,0
8138,10,7551,0,0,0
8139,10,7549,0,0,0
8140,10,7548,0,0,0
8141,10,7547,0,0,0
8142,10,7546,0,0,0
8143,10,7545,0,0,0
8144,10,7544,0,0,0
8145,10,7543,0,0,0
8146,10,7542,0,0,0
8147,10,7541,0,0,0
8148,10,7540,0,0,0
8149,10,7539,0,0,0
8150,10,7538,0,0,0
8151,10,7537,0,0,0
8152,10,7536,0,0,0
8153,10,7535,0,0,0
8154,10,7534,0,0,0
8155,10,7533,0,0,0
8156,10,7531,0,0,0
8157,10,7532,0,0,0
8158,10,7530,0,0,0
8159,10,7529,0,0,0
8160,10,7528,0,0,0
8161,10,7527,1,0,0
8162,10,7526,1,0,0
8163,10,7525,0,0,0
8164,10,7524,0,0,0
8165,10,7523,0,0,0
8166,10,7522,0,0,0
8167,10,7521,0,0,0
8168,10,7520,0,0,0
8169,10,7519,0,0,0
8170,11,8068,1,5,0
8171,11,8067,1,5,0
8172,11,8066,1,5,0
8173,11,8065,1,5,0
8174,11,8064,1,4,0
8175,11,1473,1,4,0
8176,11,8063,1,2,0
8177,11,8062,1,4,0
8178,11,8061,1,3,0
8179,11,8060,1,4,0
8180,11,7491,1,4,0
8181,11,8059,1,5,0
8182,11,8058,1,5,0
8183,11,8057,1,4,0
8184,11,8056,1,4,0
8185,11,8055,1,4,0
8186,11,8054,1,5,0
8187,11,8053,1,5,0
8188,11,7432,0,0,0
8189,11,8052,1,4,0
8190,11,8051,0,0,0
8191,11,8050,1,4,0
8192,11,8049,1,4,0
8193,11,8048,1,4,0
8194,11,8047,1,4,0
8195,11,8046,1,4,0
8196,11,8045,1,4,0
8197,11,8044,0,0,0
8198,11,8043,1,5,0
8199,11,8042,1,5,0
8200,11,8041,1,4,0
8201,11,8040,1,5,0
8202,11,8039,1,3,0
8203,11,1477,0,0,0
8204,11,1574,1,4,0
8205,11,8038,0,0,0
8206,11,586,1,5,0
8207,11,8037,0,0,0
8208,11,616,0,0,0
8209,11,8036,0,0,0
8210,11,8035,0,0,0
8211,11,8034,0,0,0
8212,11,8033,1,4,0
8213,11,7349,1,5,0
8214,11,7348,0,0,0
8215,11,670,1,5,0
8216,11,772,1,5,0
8217,11,943,1,5,0
8218,11,8032,0,0,0
8219,11,8031,1,3,0
8220,11,8030,0,0,0
8221,11,8029,0,0,0
8222,11,8028,0,0,0
8223,11,8027,0,0,0
8224,11,8026,0,0,0
8225,11,8025,0,0,0
8226,11,8024,0,0,0
8227,11,8023,0,0,0
8228,11,8022,0,0,0
8229,11,8021,0,0,0
8230,11,8020,0,0,0
8231,11,8019,1,4,0
8232,11,8018,0,0,0
8233,11,8017,0,0,0
8234,11,8016,0,0,0
8235,11,8015,0,0,0
8236,11,8014,1,4,0
8237,11,8013,0,0,0
8238,11,8012,1,4,0
8239,11,8011,1,4,0
8240,11,1368,1,0,0
8241,11,79,0,0,0
8242,11,8010,0,0,0
8243,11,7249,0,0,0
8244,11,8009,0,0,0
8245,11,7351,1,5,0
8246,11,8008,1,5,0
8247,11,8007,1,4,0
8248,11,8006,1,5,0
8249,11,8005,1,3,0
8250,11,8004,1,3,0
8251,11,8003,1,3,0
8252,11,8002,1,5,0
8253,11,8001,1,3,0
8254,11,8000,0,0,0
8255,11,7999,1,4,0
8256,11,7998,1,3,0
8257,11,7997,1,3,0
8258,11,7996,1,2,0
8259,11,7995,1,5,0
8260,11,5379,0,0,0
8261,11,7994,1,4,0
8262,11,7993,1,4,0
8263,11,1070,1,4,0
8264,11,786,1,4,0
8265,11,821,1,4,0
8266,11,459,1,4,0
8267,11,862,0,0,0
8268,11,461,0,0,0
8269,11,1528,1,3,0
8270,11,547,1,3,0
8271,11,839,0,0,0
8272,11,853,0,0,0
8273,11,941,1,4,0
8274,11,790,0,0,0
8275,11,7431,1,5,0
8276,11,968,1,3,0
8277,11,668,1,4,0
8278,11,7300,0,0,0
8279,11,634,0,0,0
8280,11,898,0,0,0
8281,11,621,0,0,0
8282,11,924,0,0,0
8283,11,531,0,0,0
8284,11,1197,0,0,0
8285,11,7992,0,0,0
8286,11,439,1,3,0
8287,11,7325,1,4,0
8288,11,7120,0,0,0
8289,11,7161,1,4,0
8290,11,1125,0,0,0
8291,11,7176,1,3,0
8292,11,741,0,0,0
8293,11,7991,1,4,0
8294,11,7319,0,0,0
8295,11,7990,0,0,0
8296,11,1233,1,3,0
8297,11,946,1,5,0
8298,11,7989,0,0,0
8299,11,7988,1,5,0
8300,11,7987,1,5,0
8301,11,7986,0,0,0
8302,11,1196,0,0,0
8303,11,7985,1,4,0
8304,11,1294,1,3,0
8305,11,7984,1,4,0
8306,11,7983,0,0,0
8307,11,1366,1,3,0
8308,11,1000,1,3,0
8309,11,1117,1,3,0
8310,11,1116,1,3,0
8311,11,66,1,3,0
8312,11,536,1,3,0
8313,11,1044,1,3,0
8314,11,7982,1,5,0
8315,11,7981,0,0,0
8316,11,7980,1,3,0
8317,11,7979,0,0,0
8318,11,1221,0,0,0
8319,11,1123,0,0,0
8320,11,7978,1,4,0
